dataset,robot_type,embodiment_type,data_type,task,data_id,obj_pos_err,obj_quat_err,success,pos_err_threshold,quat_err_threshold,total_attempts,successful_attempts,success_rate,avg_pos_err,std_pos_err,avg_quat_err,std_quat_err,timestamp
oakink,ability,bimanual,mjwp_act,stir_beaker,2,0.06183387323840072,1.2692044531626532,False,0.1,0.5,1,0,0.0,0.06183387323840072,0.0,1.2692044531626532,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,unplug,3,0.04752063886358079,0.27341974551438863,True,0.1,0.5,1,1,1.0,0.04752063886358079,0.0,0.27341974551438863,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,unplug,4,0.04526001288383021,0.3600856383320862,True,0.1,0.5,1,1,1.0,0.04526001288383021,0.0,0.3600856383320862,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,unplug,1,0.014516706467906046,0.19843274715432446,True,0.1,0.5,1,1,1.0,0.014516706467906046,0.0,0.19843274715432446,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,unplug,0,0.02945569412204228,0.33151195503964836,True,0.1,0.5,1,1,1.0,0.02945569412204228,0.0,0.33151195503964836,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,unplug,2,0.06672657463288693,0.5762298834679773,False,0.1,0.5,1,0,0.0,0.06672657463288693,0.0,0.5762298834679773,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pick_spoon_bowl,3,0.06624297075862122,0.5621794883835121,False,0.1,0.5,1,0,0.0,0.06624297075862122,0.0,0.5621794883835121,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pick_spoon_bowl,4,0.07316834808559505,0.7922553060076252,False,0.1,0.5,1,0,0.0,0.07316834808559505,0.0,0.7922553060076252,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pick_spoon_bowl,1,0.0633612548966912,0.5525319108154906,False,0.1,0.5,1,0,0.0,0.0633612548966912,0.0,0.5525319108154906,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pick_spoon_bowl,0,0.06898018911114137,1.1102926612848607,False,0.1,0.5,1,0,0.0,0.06898018911114137,0.0,1.1102926612848607,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pick_spoon_bowl,2,0.06779872710525077,0.5731159429736886,False,0.1,0.5,1,0,0.0,0.06779872710525077,0.0,0.5731159429736886,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,lift_board,3,0.06490315305676785,0.07922849958130951,True,0.1,0.5,1,1,1.0,0.06490315305676785,0.0,0.07922849958130951,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,lift_board,4,0.07504188820338342,0.1479592845776113,True,0.1,0.5,1,1,1.0,0.07504188820338342,0.0,0.1479592845776113,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,lift_board,1,0.025597367969210603,0.06975876335317924,True,0.1,0.5,1,1,1.0,0.025597367969210603,0.0,0.06975876335317924,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,lift_board,0,0.05496178741123634,0.06740395795772244,True,0.1,0.5,1,1,1.0,0.05496178741123634,0.0,0.06740395795772244,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,lift_board,2,0.03680383965315151,0.06756345560982713,True,0.1,0.5,1,1,1.0,0.03680383965315151,0.0,0.06756345560982713,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pour_tube,3,0.02220001819837631,1.4860035450329625,False,0.1,0.5,1,0,0.0,0.02220001819837631,0.0,1.4860035450329625,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pour_tube,4,0.02011679487652039,1.8753858001165844,False,0.1,0.5,1,0,0.0,0.02011679487652039,0.0,1.8753858001165844,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pour_tube,1,0.02129717983860567,1.4668928830019756,False,0.1,0.5,1,0,0.0,0.02129717983860567,0.0,1.4668928830019756,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pour_tube,0,0.02920890936811678,1.6914910102160656,False,0.1,0.5,1,0,0.0,0.02920890936811678,0.0,1.6914910102160656,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,pour_tube,2,0.019422193492985115,1.5616565227388115,False,0.1,0.5,1,0,0.0,0.019422193492985115,0.0,1.5616565227388115,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,wipe_board,3,0.06103858275780688,0.16824709269853064,True,0.1,0.5,1,1,1.0,0.06103858275780688,0.0,0.16824709269853064,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,wipe_board,4,0.06362215797469525,0.17706969862528116,True,0.1,0.5,1,1,1.0,0.06362215797469525,0.0,0.17706969862528116,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,wipe_board,1,0.01888424531081925,0.1415751479284898,True,0.1,0.5,1,1,1.0,0.01888424531081925,0.0,0.1415751479284898,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,wipe_board,0,0.058361037511272675,0.19160876603623075,True,0.1,0.5,1,1,1.0,0.058361037511272675,0.0,0.19160876603623075,0.0,2026-02-02 16:10:52
oakink,ability,bimanual,mjwp_act,wipe_board,2,0.06242256769494369,0.17758685360710724,True,0.1,0.5,1,1,1.0,0.06242256769494369,0.0,0.17758685360710724,0.0,2026-02-02 16:10:52
