dataset,robot_type,embodiment_type,data_type,task,data_id,obj_pos_err,obj_quat_err,success,pos_err_threshold,quat_err_threshold,total_attempts,successful_attempts,success_rate,avg_pos_err,std_pos_err,avg_quat_err,std_quat_err,timestamp
oakink,schunk,bimanual,mjwp_act,uncap_alcohol_burner,2,0.03628191044208058,0.162698141857392,True,0.1,0.5,1,1,1.0,0.03628191044208058,0.0,0.162698141857392,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,stir_beaker,3,0.09849561284802746,0.4974810357354529,True,0.1,0.5,1,1,1.0,0.09849561284802746,0.0,0.4974810357354529,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,stir_beaker,4,0.08985437810381543,0.6322183558705401,False,0.1,0.5,1,0,0.0,0.08985437810381543,0.0,0.6322183558705401,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,stir_beaker,1,0.1095478013477464,0.7961712671335213,False,0.1,0.5,1,0,0.0,0.1095478013477464,0.0,0.7961712671335213,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,stir_beaker,0,0.10485173648579892,0.5197433678006417,False,0.1,0.5,1,0,0.0,0.10485173648579892,0.0,0.5197433678006417,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,stir_beaker,2,0.10107138144114614,0.640417217605833,False,0.1,0.5,1,0,0.0,0.10107138144114614,0.0,0.640417217605833,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,unplug,3,0.018511259933506483,0.13050467908941735,True,0.1,0.5,1,1,1.0,0.018511259933506483,0.0,0.13050467908941735,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,unplug,4,0.020649888639607882,0.12287540775565259,True,0.1,0.5,1,1,1.0,0.020649888639607882,0.0,0.12287540775565259,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,unplug,1,0.025106859757971063,0.1405325213485592,True,0.1,0.5,1,1,1.0,0.025106859757971063,0.0,0.1405325213485592,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,unplug,0,0.02325779696743386,0.25793995411454235,True,0.1,0.5,1,1,1.0,0.02325779696743386,0.0,0.25793995411454235,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,unplug,2,0.023201950556166466,0.3525703408090498,True,0.1,0.5,1,1,1.0,0.023201950556166466,0.0,0.3525703408090498,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pick_spoon_bowl,3,0.06194766826900834,1.2437316095566304,False,0.1,0.5,1,0,0.0,0.06194766826900834,0.0,1.2437316095566304,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pick_spoon_bowl,4,0.03318026068633904,0.7199965779798929,False,0.1,0.5,1,0,0.0,0.03318026068633904,0.0,0.7199965779798929,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pick_spoon_bowl,1,0.0339689300745785,0.9759969468290632,False,0.1,0.5,1,0,0.0,0.0339689300745785,0.0,0.9759969468290632,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pick_spoon_bowl,0,0.03814849864804663,0.7063096883568927,False,0.1,0.5,1,0,0.0,0.03814849864804663,0.0,0.7063096883568927,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pick_spoon_bowl,2,0.03555613546021385,1.0650741625593452,False,0.1,0.5,1,0,0.0,0.03555613546021385,0.0,1.0650741625593452,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,lift_board,3,0.01925169910803828,0.06564496653629164,True,0.1,0.5,1,1,1.0,0.01925169910803828,0.0,0.06564496653629164,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,lift_board,4,0.021311836219495853,0.0767320806602209,True,0.1,0.5,1,1,1.0,0.021311836219495853,0.0,0.0767320806602209,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,lift_board,1,0.01902552134610271,0.07887608391258527,True,0.1,0.5,1,1,1.0,0.01902552134610271,0.0,0.07887608391258527,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,lift_board,0,0.018464445644000477,0.06822145545762334,True,0.1,0.5,1,1,1.0,0.018464445644000477,0.0,0.06822145545762334,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,lift_board,2,0.13415625164700123,0.5717693645826397,False,0.1,0.5,1,0,0.0,0.13415625164700123,0.0,0.5717693645826397,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pour_tube,3,0.04699146245724003,1.13371059594282,False,0.1,0.5,1,0,0.0,0.04699146245724003,0.0,1.13371059594282,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pour_tube,1,0.04280789009669635,0.9827293315928577,False,0.1,0.5,1,0,0.0,0.04280789009669635,0.0,0.9827293315928577,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pour_tube,0,0.04340085740310645,0.8726181588710219,False,0.1,0.5,1,0,0.0,0.04340085740310645,0.0,0.8726181588710219,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,pour_tube,2,0.044898030413359075,0.8956116966186936,False,0.1,0.5,1,0,0.0,0.044898030413359075,0.0,0.8956116966186936,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,wipe_board,3,0.07293376867811452,0.7174195099640387,False,0.1,0.5,1,0,0.0,0.07293376867811452,0.0,0.7174195099640387,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,wipe_board,4,0.04661543131272465,0.3525343902658756,True,0.1,0.5,1,1,1.0,0.04661543131272465,0.0,0.3525343902658756,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,wipe_board,1,0.050917738062974276,0.39131108989142865,True,0.1,0.5,1,1,1.0,0.050917738062974276,0.0,0.39131108989142865,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,wipe_board,0,0.0630900990438875,0.23537640808927415,True,0.1,0.5,1,1,1.0,0.0630900990438875,0.0,0.23537640808927415,0.0,2026-02-02 16:10:53
oakink,schunk,bimanual,mjwp_act,wipe_board,2,0.05488027729348774,0.3587455958401887,True,0.1,0.5,1,1,1.0,0.05488027729348774,0.0,0.3587455958401887,0.0,2026-02-02 16:10:53
